acquainted surroundings 0.0
rectangle dances 0.0
rectangle larger 0.0
rectangle little 0.0
rectangle sort 0.0
rectangle triangles 0.0
red color 0.00866586117277
red making 0.0
red smaller 0.0
refusing finally 0.0
refusing move 0.0
region bigger 0.0
reluctant even 0.0
reluctant moving 0.0
respect separated 0.0
right triangle 0.0
ring basically 0.0
ring game 0.0
roam around 0.0
roaming small 0.0
rotating funny 0.0
rotating outside 0.0
rotating red 0.0
rotating respect 0.0
rotating smaller 0.0
seem dancing 0.0
seem playing 0.0
seem rotating 0.0
seems happy 0.0
seems pushed 0.0
seems pushing 0.0
seems red 0.0
seems trying 0.0
seems very 0.0
semi closed 0.0115512989228
separated bigger 0.0
side inner 0.0
side rectangle 0.0
size blue 0.0
slightly bigger 0.00820529223159
slowly big 0.0
small big 0.0
small slightly 0.0
smaller again 0.0
smaller blue 0.00600096930013
smaller comes 0.0
smaller does 0.0
smaller doing 0.0
smaller easily 0.0
smaller move 0.0
smaller object 0.0140993045804
smaller pushed 0.0
smaller refusing 0.0
sort game 0.0
sort opening 0.0
sort ring 0.0
sort waiting 0.0
space bigger 0.0
specific things 0.00866586117277
specific ways 0.0277410778212
square coming 0.0
square cut 0.0
square outer 0.0
square pushed 0.0
square side 0.0
squares here 0.0130656182609
started playing 0.041123682976
stay big 0.0
stay outside 0.0130656182609
still smaller 0.0
strategy does 0.0110566671213
stretch vertex 0.0
structure bigger 0.0
stuck door 0.0
success pushing 0.0
surroundings over 0.0140993045804
taunt red 0.0
themselves vertices 0.0
things outside 0.0
tips force 0.0
tips touching 0.0
touched triangles 0.0
touching rotating 0.0
touching triangles 0.0
triangle also 0.0
triangle blue 0.0
triangle box 0.0
triangle came 0.0
triangle coming 0.0
triangle focing 0.0
triangle goes 0.00437050877883
triangle going 0.0
triangle gone 0.0
triangle interacting 0.0
triangle move 0.0
triangle moves 0.0
triangle moving 0.0
triangle refusing 0.0
triangle rotating 0.0
triangle small 0.0
triangle smaller 0.0
triangle stuck 0.0
triangle tries 0.0
triangles bigger 0.0
triangles both 0.0
triangles enclosed 0.00323847513329
triangles inside 0.00960509935839
triangles outside 0.0
triangles over 0.00516963828285
triangles right 0.0
triangles rotating 0.0
triangles seem 0.0189662393517
triangles small 0.0
triangles squares 0.0
triangles stay 0.0130656182609
triangles touching 0.0
tries both 0.0
tries move 0.0
tries pull 0.0
tries push 0.0
tries roam 0.0
tries turn 0.0
trying align 0.0
trying best 0.0
trying corner 0.0
trying explore 0.0
trying pull 0.0
trying smaller 0.0
trying stretch 0.0
trying taunt 0.0
turn blue 0.0
using virtue 0.0
vertex again 0.0
vertex rotating 0.0
vertices semi 0.0
vertices touched 0.0
very forcefully 0.0206596900055
very slowly 0.0
virtue size 0.0
waiting ahead 0.0
waiting smaller 0.0
want remain 0.0
ways bigger 0.0
ways seem 0.0
win big 0.0
within space 0.0
work tries 0.0
again inside 0.0011653805737
attached vertex 0.0
big box 0.00611651631414
bigger rectangle 0.0211346531485
bigger red 0.00223842749411
both triangles 0.0
both trying 0.0
box big 0.0
box smaller 0.0
box sort 0.0
box tips 0.0
comes trying 0.0
moving around 0.00252605459027
object follows 0.0424628839004
object tries 0.0164105844632
object trying 0.0
outside again 0.0187361657665
outside arena 0.0
outside smaller 0.0
push outside 0.0
pushed smaller 0.0
rectangle smaller 0.0
remain box 0.0
roaming around 0.0011653805737
roaming outside 0.0011653805737
smaller rectangle 0.00953176778366
smaller roaming 0.0
smaller smaller 0.0
still inside 0.0128558995931
triangle inner 0.0
triangle inside 0.0111628731962
triangle pushing 0.0
triangle roaming 0.0
triangle still 0.0
triangles box 0.0
trying back 0.0
trying move 0.0
vertex red 0.0
very reluctant 0.0
box both 0.0
gone outside -0.000709499236303
object both 0.0
outside bigger 0.0
push smaller 0.0
red object 0.0259975835184
big object 0.0447193377538
big triangle 0.0457086098347
blue object 0.0115224758255
inner square 0.0725288023807
inside box 0.0
red triangle 0.010822501532
both fighting 0.0
box bigger 0.0
small object 0.0513816061513
triangle seems 0.00253984980017
pushing smaller 0.0
triangle trying 0.0
trying push 0.0
small triangle 0.062522536197
outside box 0.0
triangle outside 0.0221638519317
bigger triangle 0.0943260330652
smaller triangle 0.0866289177919
